,Unnamed: 0.1,Unnamed: 0,Name,Price,Producer,MPN,EAN,UPC,Length,Slots,8-Pin Connectors,6-Pin Connectors,HDMI,DisplayPort,DVI,VGA,Boost Clock,Vram,Memory Clock,TDP,Product Page
335,335,1351,XFX Radeon RX 570 RS Core Edition,$122.69 USD,XFX,RX-570P4DFD6,778656074842,,243 mm,2.0,1,0,1,3,1,0,MHz,4 GB,3500 MHz,120 W,https://www.amazon.ca/XFX-Tarjetas-gr%C3%A1ficas-1284-rx-570p4dfd6/dp/B06Y64PV2X?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y64PV2X
336,336,1353,XFX Radeon RX 580 GTS Black Edition,$246.62 USD,XFX,RX-580P8DBD6,778656074606,778656074606.0,270 mm,2.0,1,0,1,3,1,0,1425 MHz,8 GB,8000 MHz,185 W,https://www.amazon.ca/XFX-RX-580P8DBD6-Radeon-1425MHz-Graphics/dp/B071CD6K6Z?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B071CD6K6Z
337,337,1354,XFX Radeon RX 580 GTS Core Edition,$166.22 USD,XFX,RX-580P4DFD6,778656074798,,270 mm,2.0,1,0,1,3,1,0,1386 MHz,4 GB,3500 MHz,185 W,https://www.amazon.ca/XFX-1386Mhz-Backplate-Graphic-RX-580P4DFD6/dp/B06ZXRLX3H?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06ZXRLX3H
338,338,1355,XFX Radeon RX 580 GTS Core Edition,$198.81 USD,XFX,RX-580P8DFD6,778656074644,778656074644.0,270 mm,2.0,1,0,1,3,1,0,1386 MHz,8 GB,4000 MHz,185 W,https://www.amazon.ca/XFX-RX-580P8DFD6-Radeon-1386MHz-Graphics/dp/B06Y66K3XD?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y66K3XD
339,339,1356,"ZOTAC GAMING GeForce GTX 1650 OC, 4096 MB GDDR5",$176.76 USD,ZOTAC,ZT-T16500F-10L,4895173618604,810012080422.0,151 mm,2.0,0,0,1,1,1,0,1695 MHz,4 GB,8000 MHz,75 W,https://www.amazon.ca/dp/B07QF1H9YR?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
340,340,1358,ZOTAC GAMING GeForce GTX 1660 AMP! Edition,$257.89 USD,ZOTAC,ZT-T16600D-10M,4895173618109,810012080187.0,209.6 mm,2.0,1,0,1,3,0,0,1845 MHz,6 GB,8000 MHz,130 W,https://www.amazon.ca/dp/B07PF8YTCX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
341,341,1361,ZOTAC GAMING GeForce GTX 1660 Ti,$265.48 USD,ZOTAC,ZT-T16610F-10L,4895173618000,810012080132.0,145 mm,2.0,1,0,1,1,0,0,1770 MHz,6 GB,12000 MHz,120 W,https://www.amazon.ca/Gaming-GeForce-192-bit-Graphics-Compact/dp/B07NMWQXLR?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NMWQXLR
342,342,1362,ZOTAC GAMING GeForce GTX 1660 Ti AMP!,$322.67 USD,ZOTAC,ZT-T16610D-10M,4895173618086,810012080156.0,209.6 mm,2.0,1,0,1,1,0,0,1860 MHz,6 GB,12000 MHz,130 W,https://www.amazon.ca/GeForce-192-bit-Graphics-Compact-IceStorm/dp/B07NMWYLRZ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07NMWYLRZ
343,343,1363,ZOTAC GAMING GeForce GTX 1660 Twin Fan,$262.22 USD,ZOTAC,ZT-T16600F-10L,4895173618116,810012080194.0,173.4 mm,2.0,1,0,1,3,0,0,1785 MHz,6 GB,8000 MHz,120 W,https://www.amazon.ca/dp/B07PD2LG7Z?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
344,344,1365,ZOTAC GAMING GeForce RTX 2060 AMP! Edition,$351.8 USD,ZOTAC,ZT-T20600D-10M,4895173617805,816264019999.0,209.6 mm,2.0,1,0,1,3,0,0,1800 MHz,6 GB,14000 MHz,170 W,https://www.amazon.ca/GeForce-192-bit-Graphics-IceStorm-ZT-T20600D-10M/dp/B07MHR1Z8H?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MHR1Z8H
345,345,1366,ZOTAC GAMING GeForce RTX 2060 Super AMP! Edition,$509.94 USD,ZOTAC,ZT-T20610D-10P,4895173619014,810012080668.0,268 mm,2.0,1,1,1,1,0,0,1680 MHz,8 GB,14000 MHz,175 W,https://www.amazon.ca/dp/B07TPQT65B?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
346,346,1367,ZOTAC GAMING GeForce RTX 2060 Super AMP! Extreme Edition,$430.87 USD,ZOTAC,ZT-T20610B-10P,4895173619007,810012080651.0,268 mm,2.0,1,1,1,1,0,0,1680 MHz,8 GB,14000 MHz,175 W,https://www.amazon.ca/GeForce-Extreme-256-bit-Graphics-IceStorm/dp/B07TLGLWX5?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07TLGLWX5
347,347,1368,ZOTAC GAMING GeForce RTX 2060 Super Mini Edition,$391.7 USD,ZOTAC,ZT-T20610E-10M,4895173619021,810012080675.0,209.6 mm,2.0,1,0,1,1,0,0,1650 MHz,8 GB,14000 MHz,175 W,https://www.amazon.ca/dp/B07TMJJVQ1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
348,348,1369,ZOTAC GAMING GeForce RTX 2060 Twin Fan,$332.94 USD,ZOTAC,ZT-T20600F-10M,4895173617812,810012080002.0,209.6 mm,2.0,1,0,1,3,0,0,1680 MHz,6 GB,14000 MHz,160 W,https://www.amazon.ca/GeForce-192-bit-Graphics-IceStorm-ZT-T20600F-10M/dp/B07MBKKQPW?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07MBKKQPW
349,349,1370,ZOTAC GAMING GeForce RTX 2070 AMP! Edition,$553.71 USD,ZOTAC,ZT-T20700D-10P,4895173617317,816264019500.0,268 mm,2.0,1,1,1,3,0,0,MHz,8 GB,14000 MHz,225 W,https://www.amazon.ca/GeForce-256-bit-Spectra-Backplate-Graphics/dp/B07JD7RF63?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07JD7RF63
350,350,1371,ZOTAC GAMING GeForce RTX 2070 Super AMP! Edition,$514.68 USD,ZOTAC,ZT-T20710D-10P,4895173618994,,268 mm,2.0,1,1,1,1,0,0,1800 MHz,8 GB,14000 MHz,215 W,https://www.amazon.ca/ZOTAC-Gaming-GeForce%C2%AE-2070-SuperTM/dp/B07TLGLWX2?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07TLGLWX2
351,351,1373,ZOTAC GAMING GeForce RTX 2070 Super Edition,$597.67 USD,ZOTAC,ZT-T20710F-10P,4895173618925,810012080644.0,268 mm,2.0,1,1,1,1,0,0,1800 MHz,8 GB,14000 MHz,215 W,https://www.amazon.ca/dp/B07TLGLWX2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
352,352,1374,ZOTAC GAMING GeForce RTX 2070 Super Mini Edition,$511.17 USD,ZOTAC,ZT-T20710E-10M,4895173619861,,209.6 mm,2.0,1,1,1,3,0,0,1770 MHz,8 GB,14000 MHz,215 W,https://www.amazon.ca/GeForce-256-Bit-Graphics-IceStorm-Zt-T20710E-10M/dp/B07XSPWMP9?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07XSPWMP9
353,353,1375,ZOTAC GAMING GeForce RTX 2080 AMP! Edition,$914.69 USD,ZOTAC,ZT-T20800D-10P,4895173617041,816264019340.0,308 mm,5.0,1,1,1,3,0,0,MHz,8 GB,14000 MHz,225 W,https://www.amazon.ca/dp/B07GG9L5X1?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
354,354,1376,ZOTAC GAMING GeForce RTX 2080 Blower,$970.15 USD,ZOTAC,ZT-T20800A-10P,4895173617027,816264019326.0,268 mm,2.0,1,1,1,3,0,0,MHz,8 GB,14000 MHz,225 W,https://www.amazon.ca/dp/B07GJ8X6Q2?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
355,355,1377,ZOTAC GAMING GeForce RTX 2080 Super AMP,$778.92 USD,ZOTAC,ZT-T20820D-10P,4895173618895,810012080606.0,298 mm,2.0,2,0,1,3,0,0,1825 MHz,8 GB,15500 MHz,250 W,https://www.amazon.ca/dp/B07TKFMHB4?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
356,356,1380,ZOTAC GAMING GeForce RTX 2080 Super Twin Fan,$734.17 USD,ZOTAC,ZT-T20820F-10P,4895173618901,,268 mm,2.0,1,1,1,3,0,0,1815 MHz,8 GB,15500 MHz,250 W,https://www.amazon.ca/15-5Gbps-Graphics-IceStorm-Lighting-ZT-T20820F-10P/dp/B07VY5B5VV?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07VY5B5VV
357,357,1381,ZOTAC GAMING GeForce RTX 2080 Ti AMP! Edition,$1198.53 USD,ZOTAC,ZT-T20810D-10P,4895173617058,816264019357.0,308 mm,2.5,2,0,1,3,0,0,1665 MHz,11 GB,14000 MHz,285 W,https://www.amazon.ca/GeForce-352-bit-Spectra-Backplate-Graphics/dp/B07GFTJCW5?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07GFTJCW5
358,358,1391,ZOTAC GeForce GT 1030,$115.52 USD,ZOTAC,ZT-P10300A-10L,4895173613272,816264017957.0,172.5 mm,1.0,0,0,0,0,0,0,1468 MHz,2 GB,,30 W,https://www.amazon.ca/dp/B0711NWFJX?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
359,359,1392,ZOTAC GeForce GTX 1050 Mini,$111.13 USD,ZOTAC,ZT-P10500A-10L,4895173611094,816264017193.0,145 mm,2.0,0,0,0,0,0,0,1455 MHz,2 GB,4 MHz,75 W,https://www.amazon.ca/GeForce-DisplayPort-Dual-Link-Graphics-ZT-P10500A-10L/dp/B01M4MIU94?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01M4MIU94
360,360,1393,ZOTAC GeForce GTX 1050 Ti Mini,$164.11 USD,ZOTAC,ZT-P10510A-10L,4895173610998,816264017162.0,145 mm,2.0,0,0,0,0,0,0,1417 MHz,4 GB,4 MHz,75 W,https://www.amazon.ca/GeForce-DisplayPort-128-bit-Graphic-ZT-P10510A-10L/dp/B01MCU1ERO?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01MCU1ERO
361,361,1394,ZOTAC GeForce GTX 1050 Ti OC,$207.49 USD,ZOTAC,ZT-P10510B-10L,4895173611087,816264017186.0,174 mm,2.0,0,0,0,0,0,0,1506 MHz,4 GB,4 MHz,75 W,https://www.amazon.ca/GeForce-Compact-Gaming-Graphics-ZT-P10510B-10L/dp/B01M4LR1WI?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01M4LR1WI
362,362,1395,ZOTAC GeForce GTX 1060 AMP! Edition,$287.28 USD,ZOTAC,ZT-P10600B-10M,4895173610165,,210 mm,2.0,0,1,0,0,0,0,1771 MHz,6 GB,,120 W,https://www.amazon.ca/GeForce-ZT-P10600B-10M-Compact-Dual-Fan-IceStorm/dp/B01I5O5AP2?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01I5O5AP2
363,363,1397,ZOTAC GeForce GTX 1060 Mini,$186.33 USD,ZOTAC,ZT-P10610A-10L,4895173610172,816264016936.0,174 mm,2.0,0,1,0,0,0,0,1708 MHz,3 GB,,120 W,https://www.amazon.ca/ZOTAC-GeForce-Compact-Graphics-ZT-P10610A-10L/dp/B01KKJAJM4?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01KKJAJM4
364,364,1398,ZOTAC GeForce GTX 1060 Mini,$255.31 USD,ZOTAC,ZT-P10600A-10L,4895173610158,,174 mm,2.0,0,1,0,0,0,0,1708 MHz,6 GB,,120 W,https://www.amazon.ca/ZOTAC-GeForce-ZT-P10600A-10L-GDDR5-Compact/dp/B01IDCOOIU?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01IDCOOIU
365,365,1399,ZOTAC GeForce GTX 1070 AMP! Extreme Edition,$488.96 USD,ZOTAC,ZT-P10700B-10P,4895173610028,,325 mm,2.5,2,0,0,0,0,0,1835 MHz,8 GB,4 MHz,150 W,https://www.amazon.ca/GeForce-Extreme-ZT-P10700B-10P-IceStorm-Graphics/dp/B01GVNN9GQ?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01GVNN9GQ
366,366,1401,ZOTAC GeForce GTX 1070 Mini,$351.8 USD,ZOTAC,ZT-P10700G-10M,4895173610189,,210 mm,2.0,1,0,0,0,0,0,1708 MHz,8 GB,,150 W,https://www.amazon.ca/ZOTAC-GeForce-graphics-GDDR5-Display/dp/B01LLAJ8PU?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01LLAJ8PU
367,367,1402,ZOTAC GeForce GTX 1070 Ti AMP! Edition,$445.03 USD,ZOTAC,ZT-P10710C-10P,4895173614491,816264018404.0,300 mm,2.0,2,0,0,0,0,0,1683 MHz,8 GB,,180 W,https://www.amazon.ca/Graphics-IceStorm-Backplate-PowerBoost-ZT-P10710C-10P/dp/B076SBNZ68?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076SBNZ68
368,368,1403,ZOTAC GeForce GTX 1070 Ti AMP! Extreme Edition,$635.32 USD,ZOTAC,ZT-P10710B-10P,4895173614484,816264018398.0,325 mm,2.5,2,0,0,0,0,0,1683 MHz,8 GB,,180 W,https://www.amazon.ca/dp/B076X287C7?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
369,369,1404,ZOTAC GeForce GTX 1070 Ti Mini,$443.16 USD,ZOTAC,ZT-P10710G-10P,4895173614507,816264018411.0,211 mm,2.0,1,0,0,0,0,0,1683 MHz,8 GB,,180 W,https://www.amazon.ca/GEFORCE-GTX-1070-Mini-8GB/dp/B076X16Z8F?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B076X16Z8F
370,370,1406,ZOTAC GeForce GTX 1080 AMP! Extreme+ 11 Gbps,$641.28 USD,ZOTAC,ZT-P10800I-10P,4895173613135,,325 mm,2.5,2,0,1,3,1,0,1911 MHz,8 GB,5600 MHz,180 W,https://www.amazon.ca/dp/B06Y3NTL47?tag=pckombo04b-20&linkCode=osi&th=1&psc=1
371,371,1408,ZOTAC GeForce GTX 1080 Mini,$515.63 USD,ZOTAC,ZT-P10800H-10P,4895173611513,,211 mm,2.0,1,0,0,0,0,0,1759 MHz,8 GB,,180 W,https://www.amazon.ca/Zotac-ZT-P10800H-10P-Video-Card/dp/B01N11KVI8?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B01N11KVI8
372,372,1409,ZOTAC GeForce GTX 1080 Ti AMP! Edition,$670.97 USD,ZOTAC,ZT-P10810D-10P,4895173613098,,300 mm,2.5,2,0,0,0,0,0,1683 MHz,11 GB,5 MHz,250 W,https://www.amazon.ca/GeForce-GDDR5X-352-bit-Graphics-ZT-P10810D-10P/dp/B06XXVVQYH?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06XXVVQYH
373,373,1410,ZOTAC GeForce GTX 1080 Ti AMP! Extreme Core,$752.94 USD,ZOTAC,ZT-P10810F-10P,4895173613296,,325 mm,2.5,2,0,0,0,0,0,1721 MHz,11 GB,,250 W,https://www.amazon.ca/ZT-P10810F-10P-GeForce-Extreme-352-bit-Graphics/dp/B07113WJPC?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B07113WJPC
374,374,1411,ZOTAC GeForce GTX 1080 Ti AMP! Extreme Edition,$899.37 USD,ZOTAC,ZT-P10810C-10P,4895173613081,,325 mm,2.5,2,0,0,0,0,0,1759 MHz,11 GB,,250 W,https://www.amazon.ca/Zotac-ZT-P10810C-10P-1080-Extreme-GDDR5X/dp/B06Y3L3NPS?SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B06Y3L3NPS
375,375,1416,ZOTAC GeForce GTX 1080 Ti Mini,$652.19 USD,ZOTAC,ZT-P10810G-10P,4895173613333,,211 mm,2.0,2,0,0,0,0,0,1620 MHz,11 GB,,250 W,https://www.amazon.ca/GeForce-352-bit-Compact-Graphics-ZT-P10810G-10P/dp/B072WBS76K?psc=1&SubscriptionId=AKIAI7B523DQIKTQ3BRQ&tag=pckombo04b-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B072WBS76K
